,zipcode,price_mean,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,m²_living,m²_lot,dormitory_type,age_build,footage,basement,renovation,level,condition_type,year,month,season
3589,98024.0,584345.875,1624079088.0,2014-08-11,415000.0,3.0,2.0,3900.0,111514.0,2.0,0.0,0.0,3.0,6.0,3460.0,440.0,1967.0,2008.0,47.5621,-121.924,362.31,10359.650599999999,house,build > 1955,Less than 100m²,yes,yes,Medium,regular,2014.0,8.0,summer
3590,98024.0,584345.875,1524079088.0,2014-05-09,275000.0,3.0,1.0,1390.0,48257.0,1.0,0.0,0.0,3.0,6.0,1390.0,0.0,1922.0,2013.0,47.5603,-121.894,129.131,4483.0752999999995,house,build <1955,Less than 100m²,no,yes,Low,regular,2014.0,5.0,spring
3591,98024.0,584345.875,3224079005.0,2014-10-09,255000.0,2.0,1.0,920.0,43560.0,1.0,0.0,0.0,4.0,5.0,920.0,0.0,1923.0,0.0,47.5245,-121.931,85.468,4046.7239999999997,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3592,98024.0,584345.875,2475900840.0,2015-04-27,258000.0,2.0,1.0,750.0,7000.0,1.0,0.0,0.0,3.0,6.0,750.0,0.0,1932.0,0.0,47.5655,-121.89,69.675,650.3,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
3596,98024.0,584345.875,1524079028.0,2014-10-29,393000.0,5.0,1.0,1610.0,15246.0,1.0,0.0,0.0,3.0,6.0,1610.0,0.0,1936.0,0.0,47.5654,-121.894,149.569,1416.3534,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3597,98024.0,584345.875,3210950080.0,2014-05-14,486000.0,4.0,2.0,2150.0,39449.0,1.0,0.0,0.0,3.0,7.0,1420.0,730.0,1978.0,0.0,47.5531,-121.892,199.73499999999999,3664.8120999999996,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
3598,98024.0,584345.875,943100220.0,2014-09-25,465000.0,3.0,1.0,1100.0,145490.0,1.0,0.0,0.0,4.0,6.0,1100.0,0.0,1915.0,0.0,47.5697,-121.898,102.19,13516.020999999999,house,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
3601,98024.0,584345.875,2475900850.0,2014-10-10,212000.0,2.0,1.0,770.0,7000.0,1.0,0.0,0.0,3.0,6.0,770.0,0.0,1921.0,0.0,47.5654,-121.89,71.533,650.3,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3602,98024.0,584345.875,6730700385.0,2014-10-22,205000.0,3.0,0.0,770.0,7000.0,1.0,0.0,0.0,3.0,4.0,770.0,0.0,1942.0,0.0,47.5661,-121.887,71.533,650.3,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3604,98024.0,584345.875,1624079057.0,2014-07-17,430000.0,4.0,1.0,1620.0,37075.0,1.0,0.0,0.0,3.0,7.0,1620.0,0.0,1943.0,0.0,47.5654,-121.929,150.498,3444.2675,house,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
3606,98024.0,584345.875,2475900565.0,2015-03-09,392500.0,3.0,1.0,1390.0,10500.0,1.0,0.0,0.0,3.0,6.0,1390.0,0.0,1940.0,0.0,47.567,-121.893,129.131,975.4499999999999,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
3607,98024.0,584345.875,6730700260.0,2015-03-13,235000.0,2.0,1.0,860.0,10500.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1943.0,0.0,47.5662,-121.886,79.89399999999999,975.4499999999999,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
3608,98024.0,584345.875,2481200140.0,2014-10-15,330000.0,3.0,1.0,1320.0,9675.0,1.0,0.0,0.0,4.0,7.0,1320.0,0.0,1970.0,0.0,47.5695,-121.902,122.628,898.8075,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3609,98024.0,584345.875,1324079082.0,2014-11-17,295000.0,4.0,2.0,1810.0,42981.0,1.0,0.0,0.0,4.0,7.0,1810.0,0.0,1973.0,0.0,47.5597,-121.85,168.149,3992.9348999999997,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
3610,98024.0,584345.875,1624079021.0,2015-03-13,355000.0,3.0,1.0,1890.0,36300.0,1.0,0.0,0.0,3.0,7.0,1890.0,0.0,1962.0,0.0,47.5719,-121.914,175.581,3372.27,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
3612,98024.0,584345.875,2427910040.0,2014-08-26,515000.0,4.0,2.0,2890.0,15067.0,2.0,0.0,0.0,3.0,9.0,2890.0,0.0,2003.0,0.0,47.5666,-121.907,268.481,1399.7242999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
3613,98024.0,584345.875,943100683.0,2014-05-02,335000.0,3.0,2.0,1580.0,16215.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1978.0,0.0,47.5643,-121.897,146.78199999999998,1506.3735,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
3614,98024.0,584345.875,1324079054.0,2014-09-22,400000.0,4.0,1.0,1980.0,113691.0,1.0,0.0,0.0,3.0,7.0,1980.0,0.0,1962.0,0.0,47.5606,-121.853,183.94199999999998,10561.8939,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
3615,98024.0,584345.875,318900120.0,2015-01-23,495000.0,4.0,2.0,2370.0,15336.0,2.0,0.0,0.0,3.0,8.0,2370.0,0.0,1995.0,0.0,47.5633,-121.901,220.173,1424.7143999999998,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,1.0,winter
3616,98024.0,584345.875,3791500050.0,2015-04-29,405000.0,3.0,1.0,1240.0,9975.0,1.0,0.0,0.0,3.0,6.0,1240.0,0.0,1977.0,0.0,47.5667,-121.905,115.196,926.6775,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
3617,98024.0,584345.875,318900080.0,2014-10-10,470000.0,4.0,1.0,1740.0,37238.0,1.0,0.0,0.0,4.0,7.0,1740.0,0.0,1932.0,0.0,47.5651,-121.902,161.646,3459.4102,house,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,10.0,fall
3618,98024.0,584345.875,2549000020.0,2015-03-24,400000.0,3.0,2.0,1950.0,18533.0,2.0,0.0,0.0,3.0,8.0,1950.0,0.0,1988.0,0.0,47.5647,-121.903,181.155,1721.7157,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
3619,98024.0,584345.875,943100689.0,2015-01-27,324950.0,3.0,2.0,1340.0,9750.0,1.0,0.0,0.0,4.0,7.0,890.0,450.0,1974.0,0.0,47.5644,-121.898,124.48599999999999,905.775,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,1.0,winter
3620,98024.0,584345.875,6893300290.0,2014-11-11,457000.0,3.0,1.0,1690.0,6375.0,1.0,0.0,0.0,3.0,8.0,1690.0,0.0,1903.0,2002.0,47.5247,-121.926,157.001,592.2375,house,build <1955,Less than 100m²,no,yes,Medium,regular,2014.0,11.0,fall
3621,98024.0,584345.875,1324079007.0,2014-11-10,425000.0,3.0,1.0,1610.0,144619.0,1.0,0.0,0.0,3.0,7.0,1610.0,0.0,1977.0,0.0,47.5659,-121.863,149.569,13435.105099999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
3622,98024.0,584345.875,2475900170.0,2015-04-29,303000.0,4.0,1.0,2300.0,9583.0,1.0,0.0,0.0,3.0,6.0,1220.0,1080.0,1928.0,0.0,47.5671,-121.89,213.67,890.2606999999999,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,4.0,spring
3629,98024.0,584345.875,2224079086.0,2014-11-10,520000.0,3.0,1.0,1430.0,53628.0,2.0,0.0,0.0,3.0,8.0,1430.0,0.0,1985.0,0.0,47.5577,-121.891,132.847,4982.0412,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
3630,98024.0,584345.875,1724079048.0,2014-12-08,475000.0,3.0,2.0,2680.0,87117.0,1.0,0.0,0.0,3.0,7.0,1340.0,1340.0,1989.0,0.0,47.5646,-121.935,248.97199999999998,8093.1693,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
3637,98024.0,584345.875,2924079034.0,2014-09-25,332220.0,3.0,1.0,2580.0,47480.0,1.0,0.0,0.0,3.0,7.0,1360.0,1220.0,1953.0,0.0,47.5333,-121.933,239.682,4410.892,house,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,9.0,summer
3639,98027.0,617141.4209245743,8562750320.0,2014-11-10,580500.0,3.0,2.0,2320.0,3980.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,2003.0,0.0,47.5391,-122.07,215.528,369.74199999999996,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
3640,98027.0,617141.4209245743,9545230140.0,2014-07-25,597750.0,4.0,2.0,2310.0,9624.0,2.0,0.0,0.0,3.0,8.0,2310.0,0.0,1984.0,0.0,47.5386,-122.053,214.599,894.0695999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
3642,98027.0,617141.4209245743,3224079105.0,2014-08-06,430000.0,2.0,2.0,2420.0,60984.0,2.0,0.0,0.0,3.0,7.0,2420.0,0.0,2007.0,0.0,47.5262,-121.943,224.81799999999998,5665.4136,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
3643,98027.0,617141.4209245743,2617300160.0,2014-08-12,420000.0,3.0,2.0,2020.0,38332.0,1.0,0.0,0.0,4.0,7.0,1010.0,1010.0,1975.0,0.0,47.4582,-122.023,187.658,3561.0427999999997,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
3644,98027.0,617141.4209245743,2597650240.0,2014-10-23,520000.0,3.0,2.0,2030.0,16200.0,2.0,0.0,0.0,3.0,8.0,2030.0,0.0,1984.0,0.0,47.5162,-122.057,188.587,1504.98,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,10.0,fall
3647,98027.0,617141.4209245743,9412200260.0,2014-11-13,496500.0,4.0,2.0,2250.0,14440.0,1.0,0.0,0.0,3.0,7.0,1550.0,700.0,1967.0,0.0,47.5221,-122.045,209.025,1341.4759999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,11.0,fall
3648,98027.0,617141.4209245743,2423069155.0,2014-11-20,460000.0,4.0,2.0,2090.0,40419.0,1.0,0.0,0.0,4.0,7.0,2090.0,0.0,1984.0,0.0,47.4691,-121.993,194.161,3754.9251,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
3649,98027.0,617141.4209245743,623069068.0,2014-06-27,425000.0,3.0,1.0,1520.0,213444.0,1.0,0.0,3.0,5.0,8.0,1520.0,0.0,1988.0,0.0,47.5081,-122.093,141.208,19828.9476,house,build > 1955,Less than 100m²,no,no,Medium,good,2014.0,6.0,spring
3651,98027.0,617141.4209245743,723069135.0,2014-09-15,499000.0,2.0,1.0,2040.0,114562.0,1.0,0.0,0.0,4.0,7.0,2040.0,0.0,1968.0,0.0,47.4985,-122.092,189.516,10642.809799999999,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
3652,98027.0,617141.4209245743,5706200060.0,2014-08-18,399950.0,3.0,1.0,1020.0,18050.0,1.0,0.0,0.0,3.0,7.0,1020.0,0.0,1969.0,0.0,47.5254,-122.043,94.758,1676.845,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
3653,98027.0,617141.4209245743,3324069070.0,2014-07-07,195000.0,2.0,1.0,1190.0,27007.0,1.0,0.0,0.0,4.0,5.0,1190.0,0.0,1910.0,0.0,47.524,-122.04,110.551,2508.9503,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
3655,98027.0,617141.4209245743,8956000350.0,2014-09-03,605000.0,3.0,2.0,2010.0,3667.0,2.0,0.0,0.0,3.0,9.0,2010.0,0.0,2008.0,0.0,47.545,-122.015,186.72899999999998,340.66429999999997,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
3658,98027.0,617141.4209245743,4123400340.0,2014-12-03,525000.0,4.0,2.0,1580.0,7307.0,1.0,0.0,0.0,3.0,8.0,1160.0,420.0,1973.0,0.0,47.569,-122.086,146.78199999999998,678.8203,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
3659,98027.0,617141.4209245743,8650000070.0,2014-08-08,495000.0,5.0,2.0,2630.0,10165.0,1.0,0.0,0.0,4.0,8.0,1690.0,940.0,1976.0,0.0,47.5196,-122.049,244.327,944.3285,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
3663,98027.0,617141.4209245743,2724069070.0,2015-02-20,519500.0,4.0,2.0,1540.0,17859.0,1.0,0.0,0.0,3.0,6.0,1540.0,0.0,1964.0,0.0,47.5326,-122.032,143.066,1659.1010999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
3664,98027.0,617141.4209245743,5561300640.0,2015-05-06,532000.0,3.0,2.0,1910.0,35015.0,1.0,0.0,0.0,4.0,8.0,1430.0,480.0,1977.0,0.0,47.4672,-122.006,177.439,3252.8934999999997,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,5.0,spring
3666,98027.0,617141.4209245743,5561401260.0,2014-10-14,508000.0,4.0,2.0,3320.0,53392.0,2.0,0.0,0.0,4.0,8.0,2000.0,1320.0,1986.0,0.0,47.4724,-122.014,308.428,4960.1168,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
3670,98027.0,617141.4209245743,1523069204.0,2014-12-08,490000.0,4.0,2.0,2020.0,85813.0,2.0,0.0,0.0,3.0,7.0,2020.0,0.0,1995.0,0.0,47.483,-122.026,187.658,7972.0277,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
3671,98027.0,617141.4209245743,7524950830.0,2014-05-27,585000.0,3.0,1.0,1850.0,7735.0,1.0,0.0,0.0,4.0,8.0,1850.0,0.0,1983.0,0.0,47.5608,-122.082,171.86499999999998,718.5815,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
3672,98027.0,617141.4209245743,2124069078.0,2014-12-11,525000.0,2.0,1.0,1480.0,43645.0,1.0,0.0,0.0,3.0,8.0,1480.0,0.0,1974.0,2006.0,47.5484,-122.045,137.492,4054.6205,apartament,build > 1955,Less than 100m²,no,yes,Medium,regular,2014.0,12.0,fall
3674,98027.0,617141.4209245743,2724069117.0,2014-11-14,380000.0,6.0,2.0,1870.0,6969.0,1.0,0.0,0.0,4.0,7.0,1870.0,0.0,1968.0,0.0,47.5342,-122.036,173.72299999999998,647.4200999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
3675,98027.0,617141.4209245743,5710600030.0,2014-09-22,500000.0,4.0,1.0,2290.0,9215.0,1.0,0.0,0.0,5.0,8.0,1270.0,1020.0,1969.0,0.0,47.5328,-122.051,212.74099999999999,856.0735,house,build > 1955,Less than 100m²,yes,no,Medium,good,2014.0,9.0,summer
3678,98027.0,617141.4209245743,8582010240.0,2014-05-06,606000.0,4.0,2.0,2110.0,13850.0,2.0,0.0,0.0,3.0,9.0,2110.0,0.0,1987.0,0.0,47.5497,-122.077,196.019,1286.665,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
3679,98027.0,617141.4209245743,3286800370.0,2015-02-06,590000.0,5.0,3.0,4020.0,40341.0,1.0,0.0,0.0,5.0,8.0,2170.0,1850.0,1970.0,0.0,47.4952,-122.068,373.45799999999997,3747.6789,house,build > 1955,Less than 100m²,yes,no,Medium,good,2015.0,2.0,winter
3680,98027.0,617141.4209245743,823069074.0,2014-12-23,523000.0,4.0,2.0,2660.0,65340.0,2.0,0.0,0.0,3.0,8.0,2660.0,0.0,1988.0,0.0,47.4969,-122.06,247.114,6070.085999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
3681,98027.0,617141.4209245743,5561200310.0,2014-06-09,525000.0,3.0,3.0,2470.0,36445.0,2.0,0.0,0.0,4.0,8.0,2470.0,0.0,1980.0,0.0,47.4661,-121.997,229.463,3385.7405,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
3682,98027.0,617141.4209245743,5561400740.0,2015-02-10,593500.0,5.0,3.0,4300.0,50405.0,2.0,0.0,0.0,3.0,8.0,3220.0,1080.0,1972.0,0.0,47.4615,-122.0,399.46999999999997,4682.6245,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
3684,98027.0,617141.4209245743,2523069156.0,2014-12-03,520000.0,3.0,2.0,2510.0,43995.0,2.0,0.0,0.0,3.0,8.0,2510.0,0.0,1981.0,0.0,47.4545,-121.988,233.179,4087.1355,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
3686,98027.0,617141.4209245743,9286100300.0,2014-08-01,483500.0,3.0,2.0,1670.0,4308.0,2.0,0.0,0.0,3.0,8.0,1670.0,0.0,2001.0,0.0,47.5307,-122.047,155.143,400.2132,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
3688,98027.0,617141.4209245743,5561301280.0,2014-05-05,410000.0,3.0,2.0,1800.0,36704.0,1.0,0.0,0.0,4.0,8.0,1360.0,440.0,1978.0,0.0,47.4688,-122.013,167.22,3409.8016,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
3689,98027.0,617141.4209245743,2354300740.0,2015-03-03,551000.0,3.0,1.0,1580.0,6000.0,1.0,0.0,0.0,5.0,7.0,1580.0,0.0,1947.0,0.0,47.5286,-122.032,146.78199999999998,557.4,house,build <1955,Less than 100m²,no,no,Medium,good,2015.0,3.0,winter
3692,98027.0,617141.4209245743,5706201930.0,2015-02-17,405000.0,3.0,1.0,1330.0,12500.0,1.0,0.0,0.0,3.0,7.0,1330.0,0.0,1966.0,0.0,47.5263,-122.051,123.557,1161.25,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
3693,98027.0,617141.4209245743,5423030300.0,2014-05-19,525000.0,4.0,1.0,2420.0,7672.0,1.0,0.0,0.0,3.0,8.0,1480.0,940.0,1979.0,0.0,47.5637,-122.085,224.81799999999998,712.7288,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
3694,98027.0,617141.4209245743,2623069067.0,2015-03-05,605000.0,3.0,2.0,2460.0,138085.0,2.0,0.0,0.0,4.0,9.0,2460.0,0.0,1977.0,0.0,47.4572,-122.007,228.534,12828.0965,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
3695,98027.0,617141.4209245743,5706201140.0,2014-11-21,533250.0,4.0,1.0,1520.0,15398.0,1.0,0.0,0.0,4.0,7.0,1370.0,150.0,1960.0,0.0,47.5265,-122.05,141.208,1430.4741999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,11.0,fall
3696,98027.0,617141.4209245743,5279100625.0,2015-04-29,248000.0,2.0,1.0,770.0,8600.0,1.0,0.0,0.0,4.0,4.0,770.0,0.0,1914.0,0.0,47.5325,-122.031,71.533,798.9399999999999,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
3697,98027.0,617141.4209245743,5561401110.0,2014-06-27,460000.0,4.0,2.0,2110.0,35091.0,1.0,0.0,0.0,4.0,8.0,1290.0,820.0,1985.0,0.0,47.467,-122.014,196.019,3259.9539,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
3698,98027.0,617141.4209245743,1523069086.0,2014-06-05,395000.0,3.0,1.0,1460.0,22651.0,1.0,0.0,0.0,4.0,7.0,1460.0,0.0,1961.0,0.0,47.4861,-122.03,135.634,2104.2779,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
3700,98027.0,617141.4209245743,5561300750.0,2014-07-25,518000.0,4.0,2.0,2640.0,34870.0,1.0,0.0,0.0,3.0,8.0,1770.0,870.0,1977.0,0.0,47.4688,-122.009,245.256,3239.423,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
3703,98027.0,617141.4209245743,723069089.0,2014-07-15,575000.0,4.0,2.0,2550.0,56628.0,2.0,0.0,0.0,3.0,9.0,2550.0,0.0,2001.0,0.0,47.4913,-122.081,236.89499999999998,5260.7411999999995,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
3704,98027.0,617141.4209245743,3024079069.0,2014-09-11,371000.0,4.0,1.0,1960.0,94525.0,1.0,0.0,0.0,3.0,6.0,1960.0,0.0,1979.0,0.0,47.5418,-121.962,182.084,8781.3725,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
3705,98027.0,617141.4209245743,723069049.0,2014-07-24,379000.0,5.0,2.0,3000.0,25175.0,1.0,0.0,0.0,4.0,7.0,1500.0,1500.0,1961.0,0.0,47.497,-122.088,278.7,2338.7574999999997,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
3706,98027.0,617141.4209245743,5706200280.0,2014-07-01,382500.0,3.0,1.0,1040.0,9000.0,1.0,0.0,0.0,4.0,7.0,1040.0,0.0,1967.0,0.0,47.5253,-122.043,96.616,836.1,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
3707,98027.0,617141.4209245743,5561300480.0,2015-04-08,600000.0,7.0,2.0,3170.0,36384.0,2.0,0.0,0.0,3.0,8.0,3170.0,0.0,1969.0,0.0,47.4654,-122.003,294.493,3380.0735999999997,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
3708,98027.0,617141.4209245743,5561300380.0,2014-08-07,450000.0,4.0,2.0,2500.0,36254.0,1.0,0.0,0.0,4.0,8.0,1590.0,910.0,1978.0,0.0,47.4685,-122.004,232.25,3367.9966,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
3709,98027.0,617141.4209245743,5710500010.0,2014-06-10,490000.0,3.0,2.0,2220.0,10275.0,2.0,0.0,0.0,3.0,9.0,1640.0,580.0,1980.0,0.0,47.5304,-122.055,206.238,954.5475,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
3710,98027.0,617141.4209245743,5706200170.0,2014-12-16,425000.0,3.0,1.0,1680.0,14630.0,1.0,0.0,0.0,3.0,8.0,1680.0,0.0,1985.0,0.0,47.5272,-122.044,156.072,1359.127,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
3711,98027.0,617141.4209245743,5561000010.0,2015-02-23,605000.0,3.0,2.0,3200.0,35012.0,1.0,0.0,0.0,3.0,8.0,2100.0,1100.0,1965.0,0.0,47.4651,-121.993,297.28,3252.6148,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
3712,98027.0,617141.4209245743,2423069120.0,2014-05-08,295000.0,2.0,1.0,2200.0,89298.0,1.0,0.0,0.0,3.0,7.0,1100.0,1100.0,1973.0,0.0,47.4633,-121.976,204.38,8295.7842,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
3715,98027.0,617141.4209245743,2323069073.0,2014-06-22,439500.0,3.0,2.0,2050.0,40003.0,1.0,0.0,0.0,4.0,8.0,1570.0,480.0,1977.0,0.0,47.47,-122.0,190.445,3716.2787,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
3717,98027.0,617141.4209245743,2824069142.0,2015-04-09,510000.0,3.0,2.0,1420.0,11325.0,1.0,0.0,0.0,3.0,7.0,1420.0,0.0,1980.0,0.0,47.5356,-122.046,131.918,1052.0925,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
3718,98027.0,617141.4209245743,3424069145.0,2014-09-25,343000.0,3.0,1.0,1400.0,5662.0,1.0,0.0,0.0,5.0,5.0,1400.0,0.0,1920.0,0.0,47.5271,-122.036,130.06,525.9997999999999,house,build <1955,Less than 100m²,no,no,Low,good,2014.0,9.0,summer
3720,98027.0,617141.4209245743,1523069215.0,2014-06-03,435000.0,3.0,1.0,2220.0,132858.0,1.0,0.0,0.0,3.0,7.0,1110.0,1110.0,1988.0,0.0,47.4853,-122.034,206.238,12342.5082,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
3722,98027.0,617141.4209245743,291300170.0,2014-05-09,387000.0,3.0,2.0,1445.0,1606.0,2.0,0.0,0.0,3.0,7.0,1300.0,145.0,2003.0,0.0,47.5348,-122.072,134.2405,149.1974,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
3723,98027.0,617141.4209245743,5706200020.0,2015-02-06,455000.0,5.0,2.0,1870.0,13970.0,1.0,0.0,0.0,4.0,7.0,1120.0,750.0,1969.0,0.0,47.5243,-122.042,173.72299999999998,1297.8129999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
3724,98027.0,617141.4209245743,291300280.0,2015-02-18,310000.0,2.0,2.0,1090.0,923.0,2.0,0.0,0.0,3.0,7.0,1090.0,0.0,2004.0,0.0,47.5347,-122.071,101.261,85.74669999999999,apartament,build > 1955,More than 100m²,no,no,Low,regular,2015.0,2.0,winter
3726,98027.0,617141.4209245743,5561200980.0,2014-10-03,390000.0,4.0,2.0,2680.0,35218.0,2.0,0.0,0.0,3.0,8.0,2680.0,0.0,1986.0,0.0,47.4613,-121.997,248.97199999999998,3271.7522,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
3729,98027.0,617141.4209245743,1423069102.0,2015-03-31,430000.0,3.0,2.0,2000.0,35438.0,2.0,0.0,0.0,3.0,7.0,2000.0,0.0,1968.0,2005.0,47.4733,-121.994,185.79999999999998,3292.1902,house,build > 1955,Less than 100m²,no,yes,Medium,regular,2015.0,3.0,winter
3730,98027.0,617141.4209245743,5279100675.0,2014-10-28,313000.0,2.0,1.0,1180.0,4900.0,1.0,0.0,0.0,5.0,6.0,1180.0,0.0,1954.0,0.0,47.5321,-122.029,109.622,455.21,apartament,build <1955,Less than 100m²,no,no,Low,good,2014.0,10.0,fall
3733,98027.0,617141.4209245743,5710610430.0,2015-03-13,517500.0,3.0,1.0,1810.0,10625.0,1.0,0.0,0.0,3.0,8.0,1370.0,440.0,1973.0,0.0,47.5322,-122.049,168.149,987.0625,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
3734,98027.0,617141.4209245743,8843900396.0,2014-07-14,455000.0,3.0,1.0,1480.0,13280.0,2.0,0.0,0.0,3.0,6.0,1480.0,0.0,1940.0,0.0,47.5378,-122.043,137.492,1233.712,house,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
3736,98027.0,617141.4209245743,5710610670.0,2014-07-23,530000.0,4.0,2.0,2370.0,9601.0,1.0,0.0,0.0,3.0,8.0,1570.0,800.0,1976.0,0.0,47.5327,-122.054,220.173,891.9329,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
3738,98027.0,617141.4209245743,2616800050.0,2014-12-02,520000.0,4.0,2.0,2490.0,34947.0,2.0,0.0,0.0,3.0,9.0,2150.0,340.0,1985.0,0.0,47.4823,-122.031,231.321,3246.5762999999997,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
